x,y,G
25498797.20459999889,6678976.05109000020,1.42371254111
25498897.20459999889,6678976.05109000020,1.42387762300
25498997.20459999889,6678976.05109000020,1.27719378469
25499097.20459999889,6678976.05109000020,1.27734172344
25499197.20459999889,6678976.05109000020,1.27749514594
25499297.20459999889,6678976.05109000020,1.27764296531
25499397.20459999889,6678976.05109000020,1.27779066562
25499497.20459999889,6678976.05109000020,1.27794408812
25499597.20459999889,6678976.05109000020,1.27809166906
25499697.20459999889,6678976.05109000020,1.27824342250
25499797.20459999889,6678976.05109000020,1.27839303031
25500197.20459999889,6678976.05109000020,1.27899122250
25500297.20459999889,6678976.05109000020,1.27914059156
25500397.20459999889,6678976.05109000020,1.27929043781
25500497.20459999889,6678976.05109000020,1.27945399281
25500597.20459999889,6678976.05109000020,1.27961409094
25500697.20459999889,6678976.05109000020,1.27978014938
25500797.20459999889,6678976.05109000020,1.27993989000
25500897.20459999889,6678976.05109000020,1.28009951125
25500997.20459999889,6678976.05109000020,1.28026533125
25501097.20459999889,6678976.05109000020,1.28042483344
25501197.20459999889,6678976.05109000020,1.28059077250
25501297.20459999889,6678976.05109000020,1.28075015531
25501397.20459999889,6678976.05109000020,1.28090941906
25501497.20459999889,6678976.05109000020,1.28107512000
25501597.20459999889,6678976.05109000020,1.42855388362
25501697.20459999889,6678976.05109000020,1.42873863728
25501797.20459999889,6678976.05109000020,1.42891594774
25501897.20459999889,6678976.05109000020,1.42909312509
25501997.20459999889,6678976.05109000020,1.42927787875
25502097.20459999889,6678976.05109000020,1.42945492300
25502197.20459999889,6678976.05109000020,1.28220796594
25502297.20459999889,6678976.05109000020,1.28236639500
25502397.20459999889,6678976.05109000020,1.42999469617
25502497.20459999889,6678976.05109000020,1.43018569686
25502597.20459999889,6678976.05109000020,1.43037045052
25502697.20459999889,6678976.05109000020,1.43055493833
25502797.20459999889,6678976.05109000020,1.43073783101
25502897.20459999889,6678976.05109000020,1.43092218606
25502997.20459999889,6678976.05109000020,1.43111451568
25503097.20459999889,6678976.05109000020,1.43129860488
25503197.20459999889,6678976.05109000020,1.43148269373
25503297.20459999889,6678976.05109000020,1.43167502369
25503397.20459999889,6678976.05109000020,1.43185884704
25503497.20459999889,6678976.05109000020,1.43205104390
25503597.20459999889,6678976.05109000020,1.43223486725
25503697.20459999889,6678976.05109000020,1.43241855749
25503797.20459999889,6678976.05109000020,1.43261062160
25503897.20459999889,6678976.05109000020,1.43279404599
25503997.20459999889,6678976.05109000020,1.43298610976
25504097.20459999889,6678976.05109000020,1.43316940139
25504197.20459999889,6678976.05109000020,1.43335269303
25504297.20459999889,6678976.05109000020,1.43354462404
25504397.20459999889,6678976.05109000020,1.43372764983
25504497.20459999889,6678976.05109000020,1.43391931498
25504597.20459999889,6678976.05109000020,1.28621029844
25504697.20459999889,6678976.05109000020,1.43428470209
25504797.20459999889,6678976.05109000020,1.43447636725
25504897.20459999889,6678976.05109000020,1.43465886132
25504997.20459999889,6678976.05109000020,1.43485039373
25505097.20459999889,6678976.05109000020,1.43503288780
25505197.20459999889,6678976.05109000020,1.43521511603
25505297.20459999889,6678976.05109000020,1.43540664843
25505397.20459999889,6678976.05109000020,1.43558874355
25505497.20459999889,6678976.05109000020,1.43578014321
25505597.20459999889,6678976.05109000020,1.30006675836
25505697.20459999889,6678976.05109000020,1.30023150032
25505797.20459999889,6678976.05109000020,1.43633546725
25505897.20459999889,6678976.05109000020,1.30056928770
25505997.20459999889,6678976.05109000020,1.30073378896
25506097.20459999889,6678976.05109000020,1.30090695457
25506197.20459999889,6678976.05109000020,1.30107133533
25506297.20459999889,6678976.05109000020,1.30124462145
25506397.20459999889,6678976.05109000020,1.30140791924
25506497.20459999889,6678976.05109000020,1.30156844953
25506597.20459999889,6678976.05109000020,1.30173668139
25506697.20459999889,6678976.05109000020,1.30189612839
25506797.20459999889,6678976.05109000020,1.30206436025
25506897.20459999889,6678976.05109000020,1.30222380726
25506997.20459999889,6678976.05109000020,1.30238313407
25507097.20459999889,6678976.05109000020,1.30255136593
25507197.20459999889,6678976.05109000020,1.33212661742
25507297.20459999889,6678976.05109000020,1.33229864806
25507397.20459999889,6678976.05109000020,1.33246157258
25507497.20459999889,6678976.05109000020,1.33262425097
25507597.20459999889,6678976.05109000020,1.27128260677
25507697.20459999889,6678976.05109000020,1.33295895968
25507797.20459999889,6678976.05109000020,1.33313099032
25507897.20459999889,6678976.05109000020,1.27175703785
25507997.20459999889,6678976.05109000020,1.27191209046
25508097.20459999889,6678976.05109000020,1.33362825452
25508197.20459999889,6678976.05109000020,1.33379081000
25508297.20459999889,6678976.05109000020,1.33396271742
25508397.20459999889,6678976.05109000020,1.55480721842
25508497.20459999889,6678976.05109000020,1.55499465489
25508597.20459999889,6678976.05109000020,1.55519256015
25508697.20459999889,6678976.05109000020,1.33461601516
25508797.20459999889,6678976.05109000020,1.33478583065
25508897.20459999889,6678976.05109000020,1.33494629387
25508997.20459999889,6678976.05109000020,1.33510651129
25509097.20459999889,6678976.05109000020,1.33527645000
25509197.20459999889,6678976.05109000020,1.33543666710
25509297.20459999889,6678976.05109000020,1.33559688452
25509397.20459999889,6678976.05109000020,1.33576670000
25509497.20459999889,6678976.05109000020,1.33592691742
25509597.20459999889,6678976.05109000020,1.33609673290
25509697.20459999889,6678976.05109000020,1.33624833645
25509797.20459999889,6678976.05109000020,1.33640855355
25509897.20459999889,6678976.05109000020,1.33657824613
25509997.20459999889,6678976.05109000020,1.33673834032
25510097.20459999889,6678976.05109000020,1.33690803290
25510197.20459999889,6678976.05109000020,1.33707144968
25491297.20459999889,6678876.05109000020,1.52760842707
25491697.20459999889,6678876.05109000020,1.52769734098
25491797.20459999889,6678876.05109000020,1.52771999962
25491897.20459999889,6678876.05109000020,1.52774351880
25491997.20459999889,6678876.05109000020,1.52776460000
25492097.20459999889,6678876.05109000020,1.52778926654
25492197.20459999889,6678876.05109000020,1.52781020414
25492297.20459999889,6678876.05109000020,1.52782913421
25492397.20459999889,6678876.05109000020,1.52786771165
25492497.20459999889,6678876.05109000020,1.52793855602
25492597.20459999889,6678876.05109000020,1.52802703985
25492697.20459999889,6678876.05109000020,1.52810978722
25492797.20459999889,6678876.05109000020,1.52819253459
25492897.20459999889,6678876.05109000020,1.52827929737
25492997.20459999889,6678876.05109000020,1.52836190113
25493097.20459999889,6678876.05109000020,1.52844852068
25493197.20459999889,6678876.05109000020,1.52853112481
25493297.20459999889,6678876.05109000020,1.52861344173
25493397.20459999889,6678876.05109000020,1.52870006128
25493497.20459999889,6678876.05109000020,1.52878237857
25493597.20459999889,6678876.05109000020,1.52886899774
25493697.20459999889,6678876.05109000020,1.52895117180
25493797.20459999889,6678876.05109000020,1.52903334549
25493897.20459999889,6678876.05109000020,1.52911982143
25493997.20459999889,6678876.05109000020,1.27114903937
25494097.20459999889,6678876.05109000020,1.27122092250
25494197.20459999889,6678876.05109000020,1.27128911031
25494297.20459999889,6678876.05109000020,1.27135598656
25494397.20459999889,6678876.05109000020,1.27143609531
25494497.20459999889,6678876.05109000020,1.27153408531
25494597.20459999889,6678876.05109000020,1.27164399625
25494697.20459999889,6678876.05109000020,1.27174913875
25494797.20459999889,6678876.05109000020,1.27185404312
25494897.20459999889,6678876.05109000020,1.27196300031
25494997.20459999889,6678876.05109000020,1.27206778531
25495097.20459999889,6678876.05109000020,1.27217674250
25495197.20459999889,6678876.05109000020,1.27228152750
25495297.20459999889,6678876.05109000020,1.27238619312
25495397.20459999889,6678876.05109000020,1.27249503125
25495497.20459999889,6678876.05109000020,1.27259957781
25495597.20459999889,6678876.05109000020,1.27270412437
25495697.20459999889,6678876.05109000020,1.27281284344
25495797.20459999889,6678876.05109000020,1.41928058049
25495897.20459999889,6678876.05109000020,1.41940180035
25495997.20459999889,6678876.05109000020,1.27313029781
25496097.20459999889,6678876.05109000020,1.41963440383
25496197.20459999889,6678876.05109000020,1.41975549024
25496297.20459999889,6678876.05109000020,1.41987072892
25496397.20459999889,6678876.05109000020,1.41999832857
25496497.20459999889,6678876.05109000020,1.42013789059
25496597.20459999889,6678876.05109000020,1.42028369965
25496697.20459999889,6678876.05109000020,1.42043376202
25496797.20459999889,6678876.05109000020,1.42057864077
25496897.20459999889,6678876.05109000020,1.42072883624
25496997.20459999889,6678876.05109000020,1.42087358223
25497097.20459999889,6678876.05109000020,1.42101819512
25497197.20459999889,6678876.05109000020,1.42116825749
25497297.20459999889,6678876.05109000020,1.42131287038
25497397.20459999889,6678876.05109000020,1.27487444875
25497497.20459999889,6678876.05109000020,1.27500391000
25497597.20459999889,6678876.05109000020,1.27513337125
25497697.20459999889,6678876.05109000020,1.27526783938
25497797.20459999889,6678876.05109000020,1.42204563798
25497897.20459999889,6678876.05109000020,1.42219543449
25497997.20459999889,6678876.05109000020,1.42233951568
25498097.20459999889,6678876.05109000020,1.27578997625
25498197.20459999889,6678876.05109000020,1.42263326063
25498297.20459999889,6678876.05109000020,1.42277654460
25498397.20459999889,6678876.05109000020,1.42293086028
25498497.20459999889,6678876.05109000020,1.42309129024
25498597.20459999889,6678876.05109000020,1.42324773275
25498697.20459999889,6678876.05109000020,1.27662813656
25498797.20459999889,6678876.05109000020,1.27677536000
25498897.20459999889,6678876.05109000020,1.27692806719
25498997.20459999889,6678876.05109000020,1.27707529063
25499097.20459999889,6678876.05109000020,1.42408071916
25499197.20459999889,6678876.05109000020,1.42425098502
25499297.20459999889,6678876.05109000020,1.42441473763
25499397.20459999889,6678876.05109000020,1.27766895281
25499497.20459999889,6678876.05109000020,1.27782142156
25499597.20459999889,6678876.05109000020,1.27797329437
25499697.20459999889,6678876.05109000020,1.27812218656
25500197.20459999889,6678876.05109000020,1.27891898156
25500297.20459999889,6678876.05109000020,1.27901434906
25500397.20459999889,6678876.05109000020,1.27916002281
25500497.20459999889,6678876.05109000020,1.27932226656
25500597.20459999889,6678876.05109000020,1.27948153031
25500697.20459999889,6678876.05109000020,1.27964675438
25500797.20459999889,6678876.05109000020,1.27980554094
25500897.20459999889,6678876.05109000020,1.27996420875
25500997.20459999889,6678876.05109000020,1.28012931344
25501097.20459999889,6678876.05109000020,1.28028786187
25501197.20459999889,6678876.05109000020,1.28045284750
25501297.20459999889,6678876.05109000020,1.28061127656
25501397.20459999889,6678876.05109000020,1.42803590871
25501497.20459999889,6678876.05109000020,1.42821973206
25501597.20459999889,6678876.05109000020,1.42839624495
25501697.20459999889,6678876.05109000020,1.42857993519
25501797.20459999889,6678876.05109000020,1.42875631498
25501897.20459999889,6678876.05109000020,1.42893242927
25501997.20459999889,6678876.05109000020,1.42911611951
25502097.20459999889,6678876.05109000020,1.42929223345
25502197.20459999889,6678876.05109000020,1.42947579094
25502297.20459999889,6678876.05109000020,1.42965150627
25502397.20459999889,6678876.05109000020,1.42982894948
25502497.20459999889,6678876.05109000020,1.43001862091
25502597.20459999889,6678876.05109000020,1.43020231150
25502697.20459999889,6678876.05109000020,1.43038573589
25502797.20459999889,6678876.05109000020,1.43057713519
25502897.20459999889,6678876.05109000020,1.43076042683
25502997.20459999889,6678876.05109000020,1.43095169338
25503097.20459999889,6678876.05109000020,1.43113485192
25503197.20459999889,6678876.05109000020,1.43131787770
25503297.20459999889,6678876.05109000020,1.43150901115
25503397.20459999889,6678876.05109000020,1.43169190418
25503497.20459999889,6678876.05109000020,1.43188303763
25503597.20459999889,6678876.05109000020,1.43206566481
25503697.20459999889,6678876.05109000020,1.43224829164
25503797.20459999889,6678876.05109000020,1.43243929233
25503897.20459999889,6678876.05109000020,1.43262178641
25503997.20459999889,6678876.05109000020,1.43281265436
25504097.20459999889,6678876.05109000020,1.43299501533
25504197.20459999889,6678876.05109000020,1.43317711045
25504297.20459999889,6678876.05109000020,1.43336797840
25504397.20459999889,6678876.05109000020,1.43355007387
25504497.20459999889,6678876.05109000020,1.28588628781
25504597.20459999889,6678876.05109000020,1.43392263798
25504697.20459999889,6678876.05109000020,1.43410446760
25504797.20459999889,6678876.05109000020,1.43429520244
25504897.20459999889,6678876.05109000020,1.43447676585
25504997.20459999889,6678876.05109000020,1.43466750105
25505097.20459999889,6678876.05109000020,1.43484893171
25505197.20459999889,6678876.05109000020,1.43503036237
25505297.20459999889,6678876.05109000020,1.43522096411
25505397.20459999889,6678876.05109000020,1.43540226202
25505497.20459999889,6678876.05109000020,1.43559286411
25505597.20459999889,6678876.05109000020,1.43576445889
25505697.20459999889,6678876.05109000020,1.43594549094
25505797.20459999889,6678876.05109000020,1.30022403943
25505897.20459999889,6678876.05109000020,1.30038781861
25505997.20459999889,6678876.05109000020,1.30055159811
25506097.20459999889,6678876.05109000020,1.30072392114
25506197.20459999889,6678876.05109000020,1.30088745994
25506297.20459999889,6678876.05109000020,1.30105990347
25506397.20459999889,6678876.05109000020,1.30122259968
25506497.20459999889,6678876.05109000020,1.30138288927
25506597.20459999889,6678876.05109000020,1.30155063943
25506697.20459999889,6678876.05109000020,1.30170972555
25506797.20459999889,6678876.05109000020,1.30187759653
25506897.20459999889,6678876.05109000020,1.30203668265
25506997.20459999889,6678876.05109000020,1.30219564826
25507097.20459999889,6678876.05109000020,1.33177172742
25507197.20459999889,6678876.05109000020,1.33193415968
25507297.20459999889,6678876.05109000020,1.33210582129
25507397.20459999889,6678876.05109000020,1.33226825355
25507497.20459999889,6678876.05109000020,1.27093388492
25507597.20459999889,6678876.05109000020,1.27109762338
25507697.20459999889,6678876.05109000020,1.33276465645
25507797.20459999889,6678876.05109000020,1.33293619452
25507897.20459999889,6678876.05109000020,1.27157088062
25507997.20459999889,6678876.05109000020,1.27172558123
25508097.20459999889,6678876.05109000020,1.33343235129
25508197.20459999889,6678876.05109000020,1.33359441452
25508297.20459999889,6678876.05109000020,1.33376607581
25508397.20459999889,6678876.05109000020,1.33392776968
25508497.20459999889,6678876.05109000020,1.55476462556
25508597.20459999889,6678876.05109000020,1.55496210075
25508697.20459999889,6678876.05109000020,1.55514867669
25508797.20459999889,6678876.05109000020,1.33458734323
25508897.20459999889,6678876.05109000020,1.33474731452
25508997.20459999889,6678876.05109000020,1.33490728548
25509097.20459999889,6678876.05109000020,1.33507685516
25509197.20459999889,6678876.05109000020,1.33523670323
25509297.20459999889,6678876.05109000020,1.33540614968
25509397.20459999889,6678876.05109000020,1.33556612065
25509497.20459999889,6678876.05109000020,1.33572584581
25509597.20459999889,6678876.05109000020,1.33589541516
25509697.20459999889,6678876.05109000020,1.33605514032
25509797.20459999889,6678876.05109000020,1.33621498839
25509897.20459999889,6678876.05109000020,1.33638197387
25509997.20459999889,6678876.05109000020,1.33654539032
25510097.20459999889,6678876.05109000020,1.33670880710
25510197.20459999889,6678876.05109000020,1.33687222387
25491597.20459999889,6678776.05109000020,1.52761186880
25491697.20459999889,6678776.05109000020,1.52762448872
25491797.20459999889,6678776.05109000020,1.52764944211
25491897.20459999889,6678776.05109000020,1.52766980639
25491997.20459999889,6678776.05109000020,1.52769002707
25492097.20459999889,6678776.05109000020,1.52771397632
25492197.20459999889,6678776.05109000020,1.52773405376
25492297.20459999889,6678776.05109000020,1.52775599549
25492397.20459999889,6678776.05109000020,1.52778998346
25492497.20459999889,6678776.05109000020,1.52785996729
25492597.20459999889,6678776.05109000020,1.52794773421
25492697.20459999889,6678776.05109000020,1.52802990789
25492797.20459999889,6678776.05109000020,1.52811193835
25492897.20459999889,6678776.05109000020,1.52819784060
25492997.20459999889,6678776.05109000020,1.52827972744
25493097.20459999889,6678776.05109000020,1.52836577331
25493197.20459999889,6678776.05109000020,1.52844751692
25493297.20459999889,6678776.05109000020,1.52852926053
25493397.20459999889,6678776.05109000020,1.52861516278
25493497.20459999889,6678776.05109000020,1.52869676278
25493597.20459999889,6678776.05109000020,1.52878252180
25493697.20459999889,6678776.05109000020,1.52886412180
25493797.20459999889,6678776.05109000020,1.52894543534
25493897.20459999889,6678776.05109000020,1.52903133759
25493997.20459999889,6678776.05109000020,1.52911265075
25494097.20459999889,6678776.05109000020,1.27114605906
25494197.20459999889,6678776.05109000020,1.27121007438
25494297.20459999889,6678776.05109000020,1.27127647406
25494397.20459999889,6678776.05109000020,1.27135515219
25494497.20459999889,6678776.05109000020,1.27145111562
25494597.20459999889,6678776.05109000020,1.27156066906
25494697.20459999889,6678776.05109000020,1.27166497719
25494797.20459999889,6678776.05109000020,1.27176928531
25494897.20459999889,6678776.05109000020,1.27187752719
25494997.20459999889,6678776.05109000020,1.27198171625
25495097.20459999889,6678776.05109000020,1.27208983906
25495197.20459999889,6678776.05109000020,1.27219402781
25495297.20459999889,6678776.05109000020,1.41859008049
25495397.20459999889,6678776.05109000020,1.27240610125
25495497.20459999889,6678776.05109000020,1.41882653868
25495597.20459999889,6678776.05109000020,1.41894709373
25495697.20459999889,6678776.05109000020,1.27272188656
25495797.20459999889,6678776.05109000020,1.41917850070
25495897.20459999889,6678776.05109000020,1.27293372156
25495997.20459999889,6678776.05109000020,1.27303731438
25496097.20459999889,6678776.05109000020,1.41952993136
25496197.20459999889,6678776.05109000020,1.41965035366
25496297.20459999889,6678776.05109000020,1.41976479443
25496397.20459999889,6678776.05109000020,1.41989106516
25496497.20459999889,6678776.05109000020,1.42002863345
25496597.20459999889,6678776.05109000020,1.42017377805
25496697.20459999889,6678776.05109000020,1.42032304286
25496797.20459999889,6678776.05109000020,1.42046712404
25496897.20459999889,6678776.05109000020,1.42061625610
25496997.20459999889,6678776.05109000020,1.42076020453
25497097.20459999889,6678776.05109000020,1.42090401986
25497197.20459999889,6678776.05109000020,1.42105315192
25497297.20459999889,6678776.05109000020,1.27463591094
25497397.20459999889,6678776.05109000020,1.42134596655
25497497.20459999889,6678776.05109000020,1.42148951603
25497597.20459999889,6678776.05109000020,1.42163306585
25497697.20459999889,6678776.05109000020,1.42178206481
25497797.20459999889,6678776.05109000020,1.42192534878
25497897.20459999889,6678776.05109000020,1.42207434774
25497997.20459999889,6678776.05109000020,1.42221763171
25498097.20459999889,6678776.05109000020,1.42236064948
25498197.20459999889,6678776.05109000020,1.42250951568
25498297.20459999889,6678776.05109000020,1.42265200209
25498397.20459999889,6678776.05109000020,1.42280498850
25498497.20459999889,6678776.05109000020,1.42296382369
25498597.20459999889,6678776.05109000020,1.42312797526
25498697.20459999889,6678776.05109000020,1.27651977531
25498797.20459999889,6678776.05109000020,1.27666628375
25498897.20459999889,6678776.05109000020,1.42363000000
25498997.20459999889,6678776.05109000020,1.42379322125
25499097.20459999889,6678776.05109000020,1.42395630941
25499197.20459999889,6678776.05109000020,1.27726256844
25499297.20459999889,6678776.05109000020,1.27740871906
25499397.20459999889,6678776.05109000020,1.27755475031
25499497.20459999889,6678776.05109000020,1.27770495406
25499597.20459999889,6678776.05109000020,1.27785301219
25500197.20459999889,6678776.05109000020,1.27873981000
25500297.20459999889,6678776.05109000020,1.27888822563
25500397.20459999889,6678776.05109000020,1.27903747563
25500497.20459999889,6678776.05109000020,1.27919888500
25500597.20459999889,6678776.05109000020,1.27935731406
25500697.20459999889,6678776.05109000020,1.27952158438
25500797.20459999889,6678776.05109000020,1.27967953687
25500897.20459999889,6678776.05109000020,1.42699637073
25500997.20459999889,6678776.05109000020,1.42717939652
25501097.20459999889,6678776.05109000020,1.42735511185
25501197.20459999889,6678776.05109000020,1.42753813728
25501297.20459999889,6678776.05109000020,1.42771385261
25501397.20459999889,6678776.05109000020,1.42788026376
25501497.20459999889,6678776.05109000020,1.42806315679
25501597.20459999889,6678776.05109000020,1.42823860627
25501697.20459999889,6678776.05109000020,1.42842136620
25501797.20459999889,6678776.05109000020,1.42859668258
25501897.20459999889,6678776.05109000020,1.42877186620
25501997.20459999889,6678776.05109000020,1.42895462613
25502097.20459999889,6678776.05109000020,1.42912967700
25502197.20459999889,6678776.05109000020,1.42931230383
25502297.20459999889,6678776.05109000020,1.42948695575
25502397.20459999889,6678776.05109000020,1.42966320279
25502497.20459999889,6678776.05109000020,1.42985154530
25502597.20459999889,6678776.05109000020,1.43003430523
25502697.20459999889,6678776.05109000020,1.43021666620
25502797.20459999889,6678776.05109000020,1.43040700244
25502897.20459999889,6678776.05109000020,1.43058909756
25502997.20459999889,6678776.05109000020,1.43077943380
25503097.20459999889,6678776.05109000020,1.43096139617
25503197.20459999889,6678776.05109000020,1.43114335854
25503297.20459999889,6678776.05109000020,1.43133356167
25503397.20459999889,6678776.05109000020,1.43151525854
25503497.20459999889,6678776.05109000020,1.43170546167
25503597.20459999889,6678776.05109000020,1.43188702509
25503697.20459999889,6678776.05109000020,1.43206858885
25503797.20459999889,6678776.05109000020,1.43225852613
25503897.20459999889,6678776.05109000020,1.43243995679
25503997.20459999889,6678776.05109000020,1.43262976132
25504097.20459999889,6678776.05109000020,1.43281105923
25504197.20459999889,6678776.05109000020,1.43299209129
25504297.20459999889,6678776.05109000020,1.28538501250
25504397.20459999889,6678776.05109000020,1.28554737562
25504497.20459999889,6678776.05109000020,1.43355273206
25504597.20459999889,6678776.05109000020,1.43373376411
25504697.20459999889,6678776.05109000020,1.43391453031
25504797.20459999889,6678776.05109000020,1.43410446760
25504897.20459999889,6678776.05109000020,1.43428510070
25504997.20459999889,6678776.05109000020,1.43447490523
25505097.20459999889,6678776.05109000020,1.43465553833
25505197.20459999889,6678776.05109000020,1.43483590592
25505297.20459999889,6678776.05109000020,1.43502571010
25505397.20459999889,6678776.05109000020,1.43520594460
25505497.20459999889,6678776.05109000020,1.43539561638
25505597.20459999889,6678776.05109000020,1.43557585087
25505697.20459999889,6678776.05109000020,1.43575595226
25505797.20459999889,6678776.05109000020,1.30005159590
25505897.20459999889,6678776.05109000020,1.30021453281
25505997.20459999889,6678776.05109000020,1.30038613407
25506097.20459999889,6678776.05109000020,1.30054895047
25506197.20459999889,6678776.05109000020,1.30071164669
25506297.20459999889,6678776.05109000020,1.30088324795
25506397.20459999889,6678776.05109000020,1.30104522208
25506497.20459999889,6678776.05109000020,1.30120491009
25506597.20459999889,6678776.05109000020,1.30137241987
25506697.20459999889,6678776.05109000020,1.30153102461
25506797.20459999889,6678776.05109000020,1.30169865457
25506897.20459999889,6678776.05109000020,1.30185725931
25506997.20459999889,6678776.05109000020,1.30201598454
25507097.20459999889,6678776.05109000020,1.33158763774
25507197.20459999889,6678776.05109000020,1.33174982387
25507297.20459999889,6678776.05109000020,1.33192111613
25507397.20459999889,6678776.05109000020,1.33208330226
25507497.20459999889,6678776.05109000020,1.27075723508
25507597.20459999889,6678776.05109000020,1.33241665742
25507697.20459999889,6678776.05109000020,1.33257884355
25507797.20459999889,6678776.05109000020,1.33275013581
25507897.20459999889,6678776.05109000020,1.27139317446
25507997.20459999889,6678776.05109000020,1.27154787508
25508097.20459999889,6678776.05109000020,1.27171114400
25508197.20459999889,6678776.05109000020,1.33340761742
25508297.20459999889,6678776.05109000020,1.33357017258
25508397.20459999889,6678776.05109000020,1.33373198968
25508497.20459999889,6678776.05109000020,1.33389257613
25508597.20459999889,6678776.05109000020,1.55473364925
25508697.20459999889,6678776.05109000020,1.55492022519
25508797.20459999889,6678776.05109000020,1.55511741353
25508897.20459999889,6678776.05109000020,1.33455104226
25508997.20459999889,6678776.05109000020,1.33471113645
25509097.20459999889,6678776.05109000020,1.33488033677
25509197.20459999889,6678776.05109000020,1.33504030774
25509297.20459999889,6678776.05109000020,1.33520938516
25509397.20459999889,6678776.05109000020,1.33536935613
25509497.20459999889,6678776.05109000020,1.33552932742
25509597.20459999889,6678776.05109000020,1.33569852774
25509697.20459999889,6678776.05109000020,1.33585837581
25509797.20459999889,6678776.05109000020,1.33601834710
25509897.20459999889,6678776.05109000020,1.33618939323
25510197.20459999889,6678776.05109000020,1.33667927419
25510297.20459999889,6678776.05109000020,1.33681746452
25491597.20459999889,6678676.05109000020,1.52754030714
25491697.20459999889,6678676.05109000020,1.52755178008
25491797.20459999889,6678676.05109000020,1.52757529925
25491897.20459999889,6678676.05109000020,1.52759480301
25491997.20459999889,6678676.05109000020,1.52761430677
25492097.20459999889,6678676.05109000020,1.52763739549
25492197.20459999889,6678676.05109000020,1.52765675602
25492297.20459999889,6678676.05109000020,1.52767798045
25492397.20459999889,6678676.05109000020,1.52770967406
25492497.20459999889,6678676.05109000020,1.52777693308
25492597.20459999889,6678676.05109000020,1.52786426992
25492697.20459999889,6678676.05109000020,1.52794558308
25492797.20459999889,6678676.05109000020,1.52802689624
25492897.20459999889,6678676.05109000020,1.52811222519
25492997.20459999889,6678676.05109000020,1.52819339511
25493097.20459999889,6678676.05109000020,1.52827858045
25493197.20459999889,6678676.05109000020,1.52835975000
25493297.20459999889,6678676.05109000020,1.52844063308
25493397.20459999889,6678676.05109000020,1.52852581842
25493497.20459999889,6678676.05109000020,1.52860670150
25493597.20459999889,6678676.05109000020,1.52869188684
25493697.20459999889,6678676.05109000020,1.52877262669
25493797.20459999889,6678676.05109000020,1.52885336617
25493897.20459999889,6678676.05109000020,1.52893840827
25493997.20459999889,6678676.05109000020,1.52901900451
25494097.20459999889,6678676.05109000020,1.52910404624
25494197.20459999889,6678676.05109000020,1.27113461500
25494297.20459999889,6678676.05109000020,1.27120041844
25494397.20459999889,6678676.05109000020,1.27127850063
25494497.20459999889,6678676.05109000020,1.27137386812
25494597.20459999889,6678676.05109000020,1.27148258687
25494697.20459999889,6678676.05109000020,1.27158629906
25494797.20459999889,6678676.05109000020,1.27168989187
25494897.20459999889,6678676.05109000020,1.27179741875
25494997.20459999889,6678676.05109000020,1.27190101156
25495097.20459999889,6678676.05109000020,1.27200853812
25495197.20459999889,6678676.05109000020,1.27211189281
25495297.20459999889,6678676.05109000020,1.27221524719
25495397.20459999889,6678676.05109000020,1.41861759408
25495497.20459999889,6678676.05109000020,1.27242589000
25495597.20459999889,6678676.05109000020,1.27253329750
25495697.20459999889,6678676.05109000020,1.27263641344
25495797.20459999889,6678676.05109000020,1.27273952969
25495897.20459999889,6678676.05109000020,1.27284681812
25495997.20459999889,6678676.05109000020,1.41931686655
25496097.20459999889,6678676.05109000020,1.41943157352
25496197.20459999889,6678676.05109000020,1.41955119791
25496297.20459999889,6678676.05109000020,1.41966497456
25496397.20459999889,6678676.05109000020,1.41979031463
25496497.20459999889,6678676.05109000020,1.41992721812
25496597.20459999889,6678676.05109000020,1.42007143240
25496697.20459999889,6678676.05109000020,1.42021976690
25496797.20459999889,6678676.05109000020,1.27388811125
25496897.20459999889,6678676.05109000020,1.27402114875
25496997.20459999889,6678676.05109000020,1.27414941781
25497097.20459999889,6678676.05109000020,1.27427101125
25497197.20459999889,6678676.05109000020,1.42093817944
25497297.20459999889,6678676.05109000020,1.42108106446
25497397.20459999889,6678676.05109000020,1.42122926620
25497497.20459999889,6678676.05109000020,1.42137201812
25497597.20459999889,6678676.05109000020,1.42151463728
25497697.20459999889,6678676.05109000020,1.42166270627
25497797.20459999889,6678676.05109000020,1.42180519233
25497897.20459999889,6678676.05109000020,1.42195339408
25497997.20459999889,6678676.05109000020,1.42209574739
25498097.20459999889,6678676.05109000020,1.42223796794
25498197.20459999889,6678676.05109000020,1.42238603659
25498297.20459999889,6678676.05109000020,1.42252759233
25498397.20459999889,6678676.05109000020,1.42267924983
25498497.20459999889,6678676.05109000020,1.42283648990
25498597.20459999889,6678676.05109000020,1.27625286594
25498697.20459999889,6678676.05109000020,1.42317010976
25498797.20459999889,6678676.05109000020,1.42333465993
25498897.20459999889,6678676.05109000020,1.42349934321
25498997.20459999889,6678676.05109000020,1.27684843531
25499097.20459999889,6678676.05109000020,1.27699160562
25499197.20459999889,6678676.05109000020,1.27714264406
25499297.20459999889,6678676.05109000020,1.27728796000
25499397.20459999889,6678676.05109000020,1.27743887906
25499497.20459999889,6678676.05109000020,1.27758550656
25500097.20459999889,6678676.05109000020,1.27853930000
25500197.20459999889,6678676.05109000020,1.27861511719
25500297.20459999889,6678676.05109000020,1.27876210219
