x;y;U;A
437626.8298;7378609.2690;60;0.440222023424
513710.1907;7480963.0450;62;0.440044511500
450143.8102;7082904.0530;36;0.439182463000
594892.1642;7545159.6320;76;0.439033233440
491207.7658;7354677.7000;59;0.438060947680
254149.2300;6748023.0460;20;0.437528763856
341361.2414;7613787.9530;60;0.436642200000
553036.2832;7446205.1040;57;0.436164044832
405451.5518;7103223.1840;16;0.435929081280
611766.7268;7084512.2100;76;0.435848315760
348693.0122;6900318.9870;16;0.435803655040
612304.0674;7321382.4790;76;0.435294631680
423488.4093;6718276.1720;20;0.434994352920
564961.8201;7243587.4720;76;0.434793355920
600722.0778;7176811.6180;101;0.434628232272
501617.1407;7735212.3280;80;0.434297585680
655790.7485;7023918.9110;76;0.433775857320
481362.3196;7106196.0340;76;0.433700892000
367569.0701;6676630.7200;20;0.433106054000
478284.5519;7008271.4150;15;0.432678802320
379218.7035;7115348.5140;26;0.432603062640
467018.1306;7044338.2080;32;0.432388194120
459829.3564;7489310.3560;60;0.432295911360
261836.3032;6758119.4180;20;0.432219666120
618787.3537;7001617.6180;101;0.430996883280
354791.6391;6984018.5880;15;0.430500467880
533746.8360;6863155.1630;15;0.430127183200
344255.7003;6820467.8970;16;0.430071584280
299273.0077;6743955.0480;20;0.430039487920
514702.0744;6972614.9590;16;0.429833126800
529184.6667;7456061.7220;101;0.429345731144
638489.6225;7154987.8880;76;0.429150415800
292844.8987;6775573.3850;20;0.428887031040
552257.7180;7617943.9340;77;0.428485730160
573808.7360;7353378.1420;60;0.428379253600
521147.8927;7505554.3840;72;0.428316574152
553840.8650;6771489.1480;15;0.428261770240
607135.7651;7177695.3300;73;0.428183863800
572356.2216;7238373.3380;76;0.428164193960
526348.3569;6941676.2760;16;0.427791814320
229706.7980;6824764.5540;15;0.427777543632
371140.2250;7475265.5870;62;0.427503131648
287945.6207;6835581.6550;27;0.427336646000
355562.2129;6783191.3880;16;0.427241058336
492300.5679;7744399.1720;77;0.427205406024
520477.5883;7202831.8650;39;0.426901572240
589452.1896;7333950.0550;101;0.426492501532
523771.0310;6816442.0540;15;0.425886419520
498707.7608;6976273.3960;16;0.425606845760
363946.6036;7149101.1230;15;0.425429565440
425736.3104;6843270.8440;26;0.425044467444
567163.6685;7726344.5910;85;0.425009572720
629065.9621;7163119.8520;76;0.424953162560
554256.1841;7485431.2480;76;0.424788525000
587908.0763;7099141.7290;76;0.424633550000
667957.5989;7003736.5590;76;0.424620931120
596635.2182;6792641.9970;15;0.424596119600
390580.2965;6718535.5470;20;0.423915912720
631811.9761;7162619.0440;101;0.423541424516
642335.4112;7036141.2680;76;0.423393783600
502416.4944;6972114.9610;15;0.423215395280
577177.4952;7309151.9100;76;0.422572264800
589088.0511;6781735.9410;15;0.422427020400
600828.1238;7319612.1340;62;0.421971681600
693146.2061;7016778.0690;67;0.421776216160
548438.9387;7591143.6380;77;0.421700881280
486421.2256;7038830.4950;35;0.421531091520
551038.5268;7013280.6890;58;0.421413940440
500176.9839;6992357.5540;35;0.421121579240
548519.0180;7045908.8310;76;0.421033604640
364049.6376;6749093.8680;14;0.420649011888
488021.9765;7736302.0850;84;0.419897295440
512620.2079;7290370.7020;76;0.419859199000
507203.6660;7054735.1610;76;0.419613221760
381190.9526;6925360.3560;15;0.419524677800
570405.8870;7201796.5270;76;0.419275474000
502263.8423;7362874.7850;60;0.418664540568
459520.3663;7090121.5510;24;0.418224006200
496585.9059;7246966.1040;74;0.417733891168
527365.1626;7190176.4390;58;0.417632857480
461368.3423;7350499.1600;60;0.417606922880
554285.5462;7372391.3760;39;0.417545083480
578887.1895;7416055.6530;62;0.417455231216
515279.2918;7313272.4900;76;0.417235977360
426740.6064;7353558.1120;59;0.417150506760
457669.6535;7346240.6760;64;0.416948325948
370440.5036;7487271.4970;60;0.416361645000
592462.2038;7371281.6840;60;0.416315760560
353093.3445;7043357.2390;30;0.416085022440
688525.7230;7032050.3470;76;0.415818639600
632190.2027;6953013.7340;76;0.415745637280
346813.1875;7003941.3090;30;0.415424711988
344185.3094;6851426.7610;16;0.414970059840
372759.5092;7338603.2460;60;0.414498082080
408473.1279;6789020.0740;16;0.414307678720
570050.9739;7064072.3980;101;0.413394999680
526979.3145;6858426.7890;15;0.413223815600
498915.2870;7460080.4540;62;0.412652243520
496489.2882;7758584.0410;80;0.411927966720
532824.9066;7031633.7960;72;0.411925755600
602489.1347;7479333.2010;74;0.411910770240
517878.3668;7297698.0660;39;0.411589067120
499017.7040;6972814.6540;15;0.411549071040
430889.1485;7262070.5990;76;0.410251166000
538062.1470;7526936.7410;60;0.409795680000
490321.3790;7751986.4770;77;0.409577302200
611459.0243;6857248.3970;15;0.409575433240
416885.2058;7602491.0460;62;0.409224463116
601655.7875;7053049.6570;76;0.408831418320
289904.5610;6861442.2460;26;0.408572437440
635965.0304;7083958.6870;72;0.408556363600
474015.7566;7032242.6650;15;0.408420948600
506284.6684;7003503.6220;57;0.408347015040
172799.3553;6706447.8440;20;0.408328613484
486263.0216;6931079.6560;16;0.406359267080
522349.3935;6968436.5760;57;0.405993878800
473535.5844;7059082.9980;37;0.405887977680
528686.3410;7642465.4040;83;0.405486831520
292685.3324;6746893.9040;20;0.405417835332
420542.7588;7352978.3160;60;0.405342633000
343407.8262;6666204.3750;20;0.404122290480
379397.4632;7504965.3640;60;0.403931812680
569282.0636;7658419.1380;82;0.403823298560
591808.2879;7053869.2850;76;0.403728586800
543949.3942;7433839.4510;57;0.403711894432
599717.3232;6996793.2010;58;0.403323564160
470786.9645;7028593.9320;15;0.403319394016
384411.8472;7052318.3040;27;0.403245082512
331271.2124;6764857.7510;16;0.403000757952
433753.2698;6851457.9910;27;0.402530683240
559264.5122;7084924.7140;101;0.402483011136
448383.0945;7240158.2400;76;0.401941625400
513223.3309;6926231.8040;27;0.401829150240
519429.7384;7024556.1660;46;0.401720084400
222791.2728;6704409.0140;14;0.401603432920
345113.2366;7094683.4890;15;0.401110871940
323362.9094;6832343.3340;26;0.400784435200
469736.3379;7122559.9070;76;0.400159226880
594614.9754;6868554.0550;16;0.399971611728
352316.7710;7487001.6550;57;0.399702048240
511480.7293;7217726.5060;76;0.398526197840
355548.2554;7055804.7500;27;0.398233550792
402073.8763;7094625.2840;26;0.398094385520
561034.0670;7073438.9190;60;0.397851953712
293247.7283;7622745.2150;72;0.397781778940
393669.2095;7073832.6980;27;0.397697536480
493367.5933;7497447.4160;56;0.397621459560
671706.2579;6923624.8990;58;0.397546661760
475963.1646;7274956.1090;75;0.397365471000
623112.5593;7094384.7520;76;0.396789293160
455621.7803;7591644.3390;72;0.396592343280
370750.2325;7352768.2270;57;0.394776495180
474637.3096;6925681.4550;15;0.394637823200
564282.5256;7101568.7070;101;0.394568870836
572829.2814;7413236.6490;101;0.393345964368
494776.5777;7385256.8880;57;0.393097185312
572406.1824;7295492.7740;64;0.393037551832
530206.2573;7682150.9830;82;0.391981935000
585244.7008;7347330.2870;57;0.391923892992
513949.8777;7211968.5670;101;0.391871008936
427952.5034;7025574.4270;27;0.391745586400
391081.7183;7166455.3630;32;0.391464234200
584788.4404;6871752.7220;16;0.390748165560
562633.2664;7087623.7530;58;0.390341535664
591375.0796;7076936.8410;76;0.390040095200
625533.3585;7288583.2720;101;0.390028968612
514460.2693;7508193.5190;60;0.390014388480
493707.6959;7117592.1460;52;0.389639075616
278540.3174;6754131.0950;20;0.389607742480
395091.7733;7460430.6420;62;0.389544970480
420722.7277;7371671.7280;60;0.389370621640
511930.4693;7314292.1300;76;0.389178153000
555346.6827;7038031.7790;76;0.388935581760
542781.1441;7042739.9040;101;0.388818459120
539285.5979;6808645.1310;15;0.388483694400
510900.8155;7381468.1890;39;0.387917182560
427470.3696;7370372.1850;60;0.387706092480
402309.1454;7348789.7870;60;0.387201129480
531345.7993;7001434.7180;76;0.387030378320
481866.6278;6782723.9380;10;0.386768140640
487284.2858;6811803.2910;14;0.386554718800
435158.3708;7149929.6660;16;0.386137330800
450072.3459;7335914.3520;62;0.386102505520
501706.5283;6986209.8250;37;0.385853384800
625140.5784;7340472.6160;62;0.384637338600
553785.6973;7383777.3080;39;0.384553518720
545600.4590;7017619.0420;57;0.384172020288
528907.3066;7726365.1240;82;0.384121912428
566791.7389;7090772.6350;59;0.383772214520
565751.5661;7327567.3600;57;0.382886751168
437026.9482;7344661.2200;56;0.382671282032
446483.5963;7303715.7640;76;0.382132663200
335123.3009;7603491.5940;60;0.382010239200
567351.4602;7097970.0240;68;0.381146534720
201865.6299;6886871.5700;15;0.381077142280
606368.0030;7528415.6370;72;0.380984924432
601825.6996;7254614.4920;101;0.380931536800
503854.9987;7043089.2570;76;0.380004184800
206463.6045;6917150.6820;15;0.379390259720
220939.6972;6835870.3770;16;0.379348830564
542421.5078;7645394.1760;85;0.378501129320
611548.8962;6863356.1680;15;0.378170623488
265124.6365;6797724.9390;15;0.377879846480
474929.0485;6790320.9900;10;0.377793946000
503675.4820;7011890.5390;76;0.376361942000
559513.7337;7292030.0440;76;0.376116168960
568610.5287;7285924.2030;76;0.375906618560
582400.1080;6812834.2360;15;0.375592365400
549989.0472;7000855.1780;58;0.374800048992
563984.3917;6975784.4940;76;0.374001904320
328043.0450;6705519.6240;20;0.373745573800
521359.0759;7022816.8230;101;0.373443376320
501516.8450;6970365.5810;16;0.372253964000
347974.9832;7057381.0830;30;0.371952230760
622907.2420;7147313.5870;101;0.371897691600
524748.6341;7715199.1700;82;0.371076771120
337824.8028;7098280.1270;15;0.370167710400
595329.0367;7171281.6180;76;0.370157574600
450452.2113;7336044.3070;60;0.370128736320
551187.2882;7096200.5750;101;0.369720288000
565634.6822;6905270.2180;16;0.369494374080
552211.2658;6785913.7470;16;0.369143817416
362137.4826;7016557.9810;16;0.368243060400
431668.8959;7363584.5740;60;0.367141683600
544221.2489;6989939.0870;58;0.367120808296
524946.7106;7521718.7250;60;0.367017596172
326743.7266;6677260.1620;20;0.366530552388
424081.5713;7272636.7880;76;0.365737541400
450254.7438;6997834.7580;27;0.365643593560
490330.3716;7001673.9830;16;0.365164424640
248671.8093;6704409.2160;14;0.364934104920
492218.5140;7101127.9650;41;0.364801894280
340795.7057;6908265.9610;16;0.364433384160
547968.4592;7500605.9160;76;0.364236266240
263426.7644;6665363.8220;20;0.363951436464
582826.4199;7539411.8900;76;0.363574418880
649161.3359;7009014.2820;76;0.363542277600
561083.5296;7115513.6500;57;0.363488979952
592996.1996;6824330.2060;15;0.363419547360
613293.3749;7000110.1200;58;0.363415665024
542569.6826;7257712.3970;76;0.363084660000
483660.8832;7181439.1410;57;0.362978689360
542461.7541;7003973.9440;76;0.362696840000
524177.6730;7610676.8550;77;0.362646595680
619388.8470;7100554.4770;67;0.362626307920
421292.4930;7352198.5890;59;0.362579751644
542701.4976;7652531.5810;85;0.362382345600
561793.0929;7411327.3940;57;0.362265167808
330900.3509;6824346.3090;30;0.362185614480
476286.0850;7732523.5690;77;0.361641354560
412366.3908;7554757.8370;49;0.361354803840
301824.9209;7664080.8430;76;0.361270555520
524347.7539;7043489.4170;76;0.360435738960
210915.8859;6677278.9460;20;0.359847863040
653202.5031;7036861.0960;76;0.359711422560
220771.9185;6713635.4570;15;0.359534884800
657175.6753;7056927.8930;76;0.359137002000
478213.8399;7069829.2110;15;0.358392154400
445943.8902;7368072.9760;60;0.358313166684
399947.3759;6692065.5290;14;0.357985603560
480662.6802;7099138.5480;76;0.357904287120
531566.5563;6937597.7960;76;0.357178511360
341328.3416;6693864.1000;19;0.356982577920
481061.7474;7479483.7230;56;0.356581876000
475764.7051;7586246.1050;77;0.356457396860
490508.0024;7300636.9910;76;0.356423064200
315795.8715;6815089.3980;16;0.356277998556
562234.2204;7627730.2650;80;0.356227091320
558154.2125;7260711.3200;101;0.355429867888
657611.3781;7003192.5540;76;0.354748419480
521600.7775;6885246.9500;15;0.352520728000
545908.5143;7287351.7520;76;0.352081111200
400537.0859;7050641.1320;15;0.351948651600
430326.0297;6712798.3470;20;0.351643039968
504473.8352;7116652.6650;52;0.351036454860
383487.9952;7127118.2460;27;0.350210002800
452802.6105;7105735.8060;37;0.350155040160
548491.0109;6897742.7330;15;0.350117260800
291828.4300;7680805.0930;76;0.350082969600
546392.3892;6859106.7740;15;0.349835555424
485203.0391;7741230.3870;77;0.349578005640
535193.8023;7045738.7120;101;0.347387700960
555168.0092;7730143.3980;82;0.346884218400
561665.5438;6954272.2470;76;0.346476639600
603570.0763;7167617.9890;72;0.345142738216
617153.3077;7272258.1300;72;0.344731163664
432488.5886;7270757.4930;76;0.344302467120
357807.0588;7014908.5100;27;0.344210953600
552216.2880;7233740.9560;62;0.344054405024
485011.3845;7064131.3780;35;0.343870284480
552056.3480;7230272.1980;59;0.342205947832
565601.7842;7133827.0840;101;0.342200691680
620365.0880;7164660.2440;72;0.342046279168
580538.8613;7723275.5310;85;0.341487926400
634641.3032;7026231.7870;101;0.340304533856
474054.2230;7479563.7320;60;0.340301672000
389234.0278;7497497.8610;56;0.340245472080
360662.9340;7020750.4410;16;0.339974785920
555255.2301;7287721.6020;101;0.339855347424
374237.4507;7117535.6360;30;0.339673302000
329212.5524;6716865.4110;20;0.339032681120
556367.2928;7715868.5130;82;0.338847163532
316836.9941;6716435.4420;16;0.338763717440
592704.0560;7048226.3560;101;0.338624201712
340042.8234;7056662.2140;30;0.338551202704
633237.1399;7002773.3700;59;0.336923554880
625350.1826;7193473.8670;101;0.336334436480
533296.5528;6888595.8910;37;0.336287310120
350139.3007;6984486.3540;27;0.336191761920
348618.7591;7612518.3500;60;0.335836214280
578179.8498;7730283.0990;101;0.335686185408
228139.1540;6718833.5720;15;0.335416770000
601968.9367;7390404.7790;62;0.335296295600
533415.8108;7733382.5460;82;0.335136204000
408027.2358;7290400.4390;76;0.334933160400
444180.1288;6788131.2220;20;0.334841925120
436777.1085;7364184.3570;101;0.334494467132
504802.9251;7281133.9850;76;0.334481321720
483102.2562;7597391.9710;78;0.334339665600
270140.5823;6932995.7410;15;0.334023480000
310735.7801;7024959.2160;15;0.333469810920
604001.6566;6862566.3600;20;0.333163349372
419353.1173;7321929.3040;60;0.332162532000
362150.2361;7030070.0940;15;0.331593240000
554887.7208;7711600.0820;82;0.331570261680
632697.3962;6999335.6340;101;0.331529152868
300562.1790;6768855.9520;15;0.330386988396
577329.4482;7290694.4740;76;0.330373836600
462927.7858;7315241.7360;76;0.330169265280
596254.7715;7334215.9360;58;0.330057841040
500027.8905;7748587.5690;80;0.329966570740
598673.0051;7134878.9200;101;0.329046437904
576799.8199;7705811.8380;82;0.328598726400
239085.5272;6680687.9830;20;0.328375578216
429085.9932;6752163.8330;16;0.327949542112
456571.5933;7073887.3980;37;0.327717076320
313325.3317;6917921.9680;16;0.327502586160
342354.2525;6971163.0310;27;0.326758608120
606211.4396;6837565.4050;15;0.325639409576
361493.8183;7540723.0500;39;0.325540320160
491039.3815;7598591.4510;77;0.325313431200
551716.4689;7228772.7350;60;0.324884105476
393448.7407;6769237.0100;20;0.324566399040
435504.0382;6718166.4260;20;0.324513596160
476744.0251;7103896.7790;76;0.324470802600
347934.5540;6807912.4070;16;0.324340051200
465466.8897;7345370.9950;72;0.324229670688
605799.3127;7052603.8740;75;0.322959124160
514242.2137;6974254.3570;37;0.322902983040
541002.9695;6950683.2270;41;0.322812240800
548348.1669;7476964.2680;60;0.322790855520
639807.0206;7184870.0170;76;0.322781482000
426785.8224;6850508.2250;15;0.322660211160
572331.2344;7325933.9360;57;0.322426344240
530244.5224;7485981.1900;60;0.322170337800
576352.7906;7293530.4670;76;0.322126117880
580746.8800;7490729.2260;64;0.321838804656
539092.7651;7651502.0100;85;0.321573500160
384800.5616;6867361.5520;27;0.321214828480
531743.5195;7331406.0120;39;0.320997473720
423357.9746;6765149.0040;17;0.320721124116
537131.8723;7451793.1810;56;0.320655847380
550139.9817;7739959.9630;82;0.320385529776
392883.0781;7554148.1650;60;0.319687033536
666799.7401;7119377.1640;72;0.319548434496
435819.3042;7055603.7500;16;0.319269518640
500805.0364;7126459.0740;76;0.319224914560
302931.3582;6766326.9140;16;0.317946568320
567052.5450;7033243.6340;76;0.317865307400
324886.4261;7099890.4230;26;0.317418557904
349869.1172;7123590.1530;16;0.317141544720
594299.3655;7252761.1530;76;0.317049788040
586085.2322;7533314.0260;76;0.316372582080
595187.0511;7247774.9580;76;0.315870780600
255248.3813;6784819.5310;16;0.315410184892
558784.9374;7538282.5230;76;0.314753594280
519351.4750;6893413.9220;20;0.314307343308
589178.7013;7091505.5180;76;0.313953295400
413691.8706;6730801.4540;20;0.313905615520
536953.4541;7028554.9650;101;0.313642047572
342574.5813;6939964.4740;16;0.313240691952
299485.5074;7605031.3190;60;0.312530066880
533765.1199;6981881.9010;57;0.312384103680
591033.5428;7228008.1010;76;0.311959096680
563494.1814;7002194.8390;76;0.311675660800
450802.5382;7488340.7310;60;0.311564826240
309166.4008;6948600.7570;26;0.311020914400
597441.2814;6987008.7650;101;0.310547946212
542893.2414;6884197.6230;37;0.310477749120
468967.2477;7605918.9960;78;0.310226937600
538373.9278;6949333.6760;46;0.310039838400
478455.3622;6957979.7450;38;0.309764273532
717689.0884;6943638.5150;67;0.309536553600
554970.2282;6789612.4080;20;0.309526990344
509794.0040;7719267.9080;80;0.309005134280
712481.0628;6939459.9590;67;0.308639471240
309909.0265;6754401.3490;20;0.308627668616
438599.4029;6974912.9750;16;0.308612613960
420572.7732;7364454.2790;60;0.307528987320
574388.9990;7091880.2840;76;0.306971937600
565883.2939;7660188.5340;85;0.306243163320
606156.0112;6996493.3780;58;0.305790569520
586327.9470;6868723.8610;16;0.305483732292
552736.4044;7449543.9370;64;0.304627156176
631697.2372;7321279.5010;76;0.304106562800
502715.6151;7027274.9380;46;0.303700001760
465716.9252;7379448.9570;60;0.303531180000
467067.2020;7527986.8520;60;0.303451923712
613716.5672;7317806.7630;76;0.303121082880
329602.6773;7103753.0810;30;0.302969969728
262446.6253;6718404.1450;16;0.302775828212
602922.9673;7011264.9400;58;0.302306181388
482066.2923;6802226.6980;10;0.302019643120
590080.8504;7057640.8920;70;0.301188246172
632394.9961;7327208.3680;76;0.301043965600
215051.5756;6846636.3630;15;0.300907316000
573568.7757;7311161.1970;101;0.300592652388
582115.8610;7375920.0330;57;0.300445615080
561383.4591;7111944.9420;58;0.300306925200
369723.3807;7097578.8240;26;0.299622934640
617173.4505;7358666.1160;57;0.299544172496
616208.8295;7122775.4250;76;0.299450156640
582744.5500;7264041.0240;76;0.299350211200
425801.4455;7501396.2140;60;0.299343938604
551596.5794;7181709.6250;60;0.299102044400
229387.6166;6790717.0620;5;0.299023134200
583019.6295;6839934.3450;15;0.298523775360
499926.0884;7584546.4470;78;0.298393600680
483292.6916;7013329.6410;38;0.298241302560
518570.8778;6960329.4760;37;0.297611017152
370424.8509;7056056.8040;27;0.296799652044
564452.0303;7330556.2960;57;0.296553337948
233046.5823;6771204.2710;5;0.296534601360
428660.7101;7542951.8180;49;0.296517717460
536463.2650;7604988.7980;78;0.296477796120
327157.4571;7054283.8460;30;0.295758465376
203245.0394;6894438.8600;15;0.295631757720
475038.7530;6811453.2420;20;0.295334280184
349425.0218;6740626.8290;16;0.295051847412
546440.3998;6995157.1990;52;0.294942482592
670796.1236;6955963.1870;101;0.294927278756
428076.7310;6718676.1020;16;0.294524841312
614284.7138;7020003.8470;76;0.294291568520
557705.3512;7068410.7330;58;0.294034856964
533343.1100;7171763.0550;58;0.293111041608
408037.2717;7059665.9770;16;0.292616361960
473135.9244;7617914.6310;78;0.292601135520
529794.3857;7442766.3830;60;0.292401608400
518671.2748;6931350.0200;37;0.291783902280
544249.1129;7206910.5530;60;0.291745403840
453383.0625;7041868.9130;34;0.291733728000
369004.5938;7100365.7980;26;0.291054711000
287635.4989;6853405.1340;15;0.290066321440
561494.2640;7051806.8210;76;0.289224322480
667613.4489;7119115.2660;72;0.288923754360
622243.5506;7300456.9970;89;0.288229557280
456420.8152;7513072.0590;56;0.288130478016
461690.2900;7023995.4650;38;0.288034230784
596412.2763;7013741.9860;72;0.287957007240
548627.8208;7445365.4070;57;0.287807182140
561436.3665;6893594.4270;16;0.286830246600
582320.2422;6803307.7730;20;0.286660609056
488949.4234;7523238.4670;60;0.286433757691
506073.4270;7537813.1700;60;0.286119559440
436304.5018;6675292.2790;20;0.284789059940
379717.0710;7353358.0500;57;0.284499934848
571252.1876;7724995.0180;85;0.284245011440
499636.1985;7587495.3880;78;0.283891356840
329122.5402;6723932.7790;20;0.283847496500
498406.2102;7105666.4550;58;0.283796149440
533056.3756;7759623.1710;81;0.283760821760
600590.3395;7130515.4970;71;0.283576781760
438476.7530;7414956.4700;39;0.283504786080
314737.5165;6739326.9270;20;0.283417338660
373613.1089;7090890.2920;15;0.282791942040
653333.7601;6858628.5060;16;0.282770330612
524377.1881;7570161.5000;77;0.282740213856
549137.3639;7239368.9360;72;0.281722298496
450177.9341;6791430.1640;101;0.281494636968
231766.5522;6801113.2740;5;0.281262728320
386176.3266;7108365.1520;27;0.281168355760
512181.4093;7092141.6530;76;0.280991915400
570780.7737;7250900.8260;76;0.280579864160
499075.1787;7443756.2000;60;0.280407372960
568920.4593;7351008.9930;62;0.280304449152
432780.1965;7620314.3840;72;0.279977705760
436757.0687;7349539.5090;60;0.279437120244
668042.1845;7037626.9650;76;0.279406481720
586661.1655;7327020.5300;57;0.278443576960
567480.9493;7359475.9690;60;0.278362201200
430180.6406;7110083.9750;35;0.277973918040
546449.7895;7620293.1450;81;0.277561239900
706843.3662;6926964.3960;72;0.277438452200
316796.9197;6727481.3220;20;0.277417808668
621411.9258;7350029.2000;57;0.276195922600
241323.3763;6788278.1010;5;0.276155520520
532343.5894;7143653.2310;56;0.275455160280
562684.0688;7036482.4180;58;0.275157174400
412603.3381;7152556.5130;27;0.274493727396
314830.2219;7599783.0220;60;0.274311660000
400999.6819;7300316.9190;76;0.273935577600
568883.8437;6885197.5500;20;0.273806664404
285240.6781;7688662.3970;1;0.273226985244
462068.0917;7275865.7270;76;0.272913375800
500897.4419;7738491.1690;80;0.272799147760
578250.1302;7281891.6080;101;0.272797489096
546220.7451;6977293.7110;41;0.272733137160
447743.2797;7375800.2560;60;0.272238288960
600909.2015;7360025.6690;57;0.271608633600
251180.4203;6741485.4410;20;0.271241808760
494679.7607;6944524.8940;36;0.271227182940
552217.7100;7610526.6190;78;0.271140646080
591236.0172;6877320.7740;15;0.270421314156
276651.9340;6672171.4480;19;0.269694143768
301520.5653;6847057.6930;30;0.268877872440
547588.1178;7147422.0160;76;0.268845215760
544069.4589;7131247.8470;53;0.268744125672
435284.8333;6677181.5640;20;0.268651582200
478122.3884;7278204.9610;76;0.268569380400
618513.5906;7497226.7160;74;0.268454885280
638245.8953;7311202.1200;76;0.268202788000
317446.4752;6743815.3270;20;0.267824548824
493858.3196;7594592.8880;77;0.267421004680
563532.3490;7325528.0880;57;0.267280538880
508501.6825;7241787.9750;76;0.266972050080
516811.6718;7730543.7840;82;0.266637484600
505822.7904;7443856.1390;60;0.266555739936
548367.6512;7267378.9370;101;0.266481287008
627213.9013;6809156.2840;15;0.266314750080
408737.1356;7471426.7900;56;0.265770034632
249518.3999;6906265.3160;3;0.265555024941
566781.1917;7188777.1760;76;0.265033728440
585864.5308;7373700.8300;60;0.264783074864
542874.4943;6795510.0080;20;0.264485709688
448622.8691;7257622.1450;76;0.263864065920
580662.2946;7181945.7190;67;0.263686503360
325844.3332;6652719.1780;15;0.263484200880
428080.1370;7263789.9680;76;0.263416651200
414136.1363;7586316.8160;54;0.263248235120
204866.4255;6792885.9370;5;0.263091064880
490609.3985;7066380.6790;37;0.262840115072
567563.7134;7735891.2050;85;0.262812101120
509174.7103;6933279.1710;16;0.262695475200
546758.6894;7114413.9630;58;0.262323061128
359931.5598;7062805.2540;27;0.262288992112
474704.8383;7096959.2570;76;0.262129000608
422082.2477;7264529.6620;76;0.261981210240
517498.5845;7218226.3620;101;0.261802798520
557684.7437;7459730.3460;62;0.260727707024
296622.5557;6829963.8220;16;0.260701340500
382204.0327;7153142.9260;27;0.260483469840
223879.1957;6809420.1040;5;0.259982390316
418523.8918;7491499.7010;60;0.259542835920
493808.2403;7571151.3400;76;0.259449814824
373269.5709;7072508.9040;16;0.259199804620
400984.0355;7110169.6180;16;0.259002424640
550287.3179;7124260.4320;101;0.258500395440
379037.3067;7344571.1610;57;0.257680119108
693528.1603;7004762.5170;101;0.257573325060
410756.1283;7311513.0100;62;0.256678932480
491210.1518;6995526.2460;37;0.255488352000
394272.3362;7115349.6630;27;0.255457208440
391548.2382;7055936.0970;27;0.255390016264
553385.9864;7165675.4500;60;0.254711003120
528396.2456;7620293.3080;78;0.253928960800
630466.2193;6997810.1640;59;0.253779772028
560133.6752;7141884.1400;58;0.253656906244
603718.3014;7386876.0380;62;0.253603689632
582090.7420;7235756.2930;76;0.253582009600
468406.5307;7508583.6080;54;0.253223809854
545408.6902;7281014.0340;76;0.252986446800
543219.4849;7317480.9700;62;0.252664477296
644689.9559;7077643.0720;76;0.252582278640
540841.5680;7056105.0190;76;0.252277564680
602388.7764;7387965.6520;62;0.252021025992
429029.7971;7255192.9820;76;0.251940981600
545698.8300;7442286.4900;56;0.251719376612
601444.9095;7323033.9100;62;0.251626210100
559455.1698;7041020.7440;58;0.251542488680
382406.6554;7523858.7500;57;0.251452584240
567122.7789;7011151.6320;58;0.250755659540
520448.7048;7587795.0780;77;0.250723432400
474814.6721;7108215.1830;46;0.249877915512
411872.4143;6738998.4180;20;0.249298552188
564733.4280;7635737.3490;82;0.249093759768
483991.9633;7599751.0970;82;0.248855528340
570630.2765;7098489.8530;101;0.248712370480
559688.6132;6783564.7430;16;0.248629631772
357082.4149;7009486.4600;27;0.248365250496
310478.5695;6770975.3030;18;0.246580835780
468875.6796;7265259.5290;76;0.246568986648
511062.8308;7014119.8290;76;0.246565472808
387954.5693;7515971.4820;57;0.246556266960
456371.5296;7592843.8950;74;0.244903575840
419123.3160;7283502.9030;72;0.244671442452
524426.2558;7182409.1670;57;0.243994511204
597976.1241;7306623.8040;101;0.243578406380
600352.4041;7134907.9190;72;0.243502736064
592942.0281;7044644.6680;101;0.242638071520
408646.4940;7026560.8960;16;0.242572127556
497157.3382;7045028.4670;15;0.242532158276
506575.7302;6928330.9310;27;0.241860592920
476117.2208;6898611.3050;30;0.240811215820
447744.0936;7535294.3470;54;0.240097730472
546344.1684;6737701.4750;10;0.239950610640
394385.3557;7111591.0420;27;0.239813070480
533462.9785;7421673.8800;60;0.239507851560
686331.2709;6899723.7920;52;0.238872806400
408272.0545;6875318.9620;27;0.238507703008
443634.6040;7285202.3460;76;0.238191996376
543089.5061;7217876.6200;58;0.238132355472
239074.7788;6745043.9920;20;0.236878261400
461798.1901;7330186.4130;76;0.236827579600
541859.9288;7225273.9660;57;0.236666926496
370727.4271;6724193.1890;16;0.235852360200
346432.8115;7039444.5780;24;0.235812012600
215552.2601;6805221.5290;5;0.235499246800
486920.5137;7556956.4450;72;0.235425504960
512880.1074;7245016.8450;72;0.235220966928
492710.3214;6952381.9900;37;0.234389559456
369766.9262;7126104.4810;16;0.234338528000
531023.7458;7289151.1270;76;0.233745441280
554017.4607;7011581.3450;76;0.233241569080
656412.7763;7005929.5260;76;0.232613548000
582286.0088;7422203.4720;58;0.232469929440
444634.5345;7222224.4960;101;0.232174645872
422322.6903;7513432.1030;60;0.231774013680
412955.4191;7358126.5120;60;0.231706705860
607716.0484;7022187.9880;101;0.231121276620
579880.4148;7064918.1560;76;0.230942150800
346342.7659;6976041.3340;27;0.230374268960
406744.4057;6723373.9960;20;0.229884661136
344809.9188;7069071.7660;30;0.229708832496
439907.8488;7053654.4960;27;0.229631741592
306328.7370;6857044.1140;16;0.228493459488
465137.9885;7538613.1600;60;0.228376966020
