x,y,k_rock,Cp_rock,rho_rock,T_surface,q_geothermal,E_borehole,E_hectare
25493697.204600,6682476.051090,2.87,725,2707,6.695,40.761,4.85,121.1
25493797.204600,6682476.051090,2.87,725,2707,6.695,40.764,4.85,121.1
25493897.204600,6682476.051090,2.87,725,2707,6.695,40.767,4.85,121.1
25493997.204600,6682476.051090,2.87,725,2707,6.695,40.770,4.85,121.1
25494097.204600,6682476.051090,2.87,725,2707,6.696,40.774,4.85,121.2
25494197.204600,6682476.051090,2.87,725,2707,6.696,40.777,4.85,121.2
25494297.204600,6682476.051090,2.87,725,2707,6.697,40.780,4.85,121.2
25494397.204600,6682476.051090,2.87,725,2707,6.698,40.785,4.85,121.2
25494497.204600,6682476.051090,2.87,725,2707,6.700,40.789,4.85,121.2
25494597.204600,6682476.051090,2.87,725,2707,6.701,40.794,4.85,121.2
25494697.204600,6682476.051090,2.87,725,2707,6.703,40.798,4.85,121.3
25494797.204600,6682476.051090,2.87,725,2707,6.705,40.802,4.85,121.3
25494897.204600,6682476.051090,2.87,725,2707,6.707,40.807,4.85,121.3
25494997.204600,6682476.051090,2.87,725,2707,6.709,40.811,4.85,121.3
25495097.204600,6682476.051090,2.87,725,2707,6.711,40.815,4.86,121.4
25495197.204600,6682476.051090,2.87,725,2707,6.714,40.820,4.86,121.4
25495297.204600,6682476.051090,2.87,725,2707,6.716,40.824,4.86,121.4
25495397.204600,6682476.051090,2.87,725,2707,6.719,40.829,4.86,121.5
25495497.204600,6682476.051090,2.87,725,2707,6.722,40.833,4.86,121.5
25495597.204600,6682476.051090,2.87,725,2707,6.724,40.837,4.86,121.6
25495697.204600,6682476.051090,2.87,725,2707,6.727,40.842,4.86,121.6
25495797.204600,6682476.051090,2.87,725,2707,6.729,40.846,4.86,121.6
25495897.204600,6682476.051090,2.87,725,2707,6.732,40.851,4.87,121.7
25495997.204600,6682476.051090,2.87,725,2707,6.734,40.855,4.87,121.7
25496097.204600,6682476.051090,2.87,725,2707,6.737,40.859,4.87,121.7
25496197.204600,6682476.051090,2.87,725,2707,6.739,40.864,4.87,121.8
25496297.204600,6682476.051090,2.87,725,2707,6.742,40.868,4.87,121.8
25496397.204600,6682476.051090,2.66,731,2906,6.744,40.873,5.01,125.2
25496497.204600,6682476.051090,2.87,725,2707,6.746,40.879,4.87,121.9
25496597.204600,6682476.051090,2.87,725,2707,6.749,40.884,4.88,121.9
25496697.204600,6682476.051090,2.87,725,2707,6.751,40.889,4.88,121.9
25496797.204600,6682476.051090,2.87,725,2707,6.754,40.894,4.88,122.0
25496897.204600,6682476.051090,2.87,725,2707,6.757,40.899,4.88,122.0
25496997.204600,6682476.051090,2.66,731,2906,6.759,40.904,5.02,125.4
25497097.204600,6682476.051090,2.66,731,2906,6.762,40.910,5.02,125.5
25497197.204600,6682476.051090,2.66,731,2906,6.765,40.914,5.02,125.5
25497297.204600,6682476.051090,2.87,725,2707,6.767,40.920,4.89,122.1
25497397.204600,6682476.051090,2.87,725,2707,6.770,40.925,4.89,122.2
25497497.204600,6682476.051090,2.87,725,2707,6.773,40.930,4.89,122.2
25497597.204600,6682476.051090,2.87,725,2707,6.776,40.935,4.89,122.3
25497697.204600,6682476.051090,2.87,725,2707,6.778,40.940,4.89,122.3
25497797.204600,6682476.051090,2.87,725,2707,6.781,40.946,4.89,122.3
25497897.204600,6682476.051090,2.87,725,2707,6.783,40.951,4.89,122.4
25497997.204600,6682476.051090,2.87,725,2707,6.785,40.956,4.90,122.4
25498097.204600,6682476.051090,2.87,725,2707,6.787,40.961,4.90,122.4
25498197.204600,6682476.051090,2.87,725,2707,6.789,40.966,4.90,122.4
25498297.204600,6682476.051090,2.87,725,2707,6.791,40.971,4.90,122.5
25498397.204600,6682476.051090,2.87,725,2707,6.792,40.977,4.90,122.5
25498497.204600,6682476.051090,2.87,725,2707,6.793,40.983,4.90,122.5
25498597.204600,6682476.051090,2.87,725,2707,6.793,40.989,4.90,122.5
25498697.204600,6682476.051090,2.87,725,2707,6.793,40.994,4.90,122.5
25498797.204600,6682476.051090,2.87,725,2707,6.792,41.000,4.90,122.5
25498897.204600,6682476.051090,2.87,725,2707,6.791,41.006,4.90,122.5
25498997.204600,6682476.051090,2.87,725,2707,6.790,41.011,4.90,122.5
25499097.204600,6682476.051090,2.87,725,2707,6.787,41.017,4.90,122.4
25499197.204600,6682476.051090,2.87,725,2707,6.785,41.023,4.90,122.4
25499297.204600,6682476.051090,2.87,725,2707,6.782,41.029,4.90,122.4
25499397.204600,6682476.051090,2.87,725,2707,6.779,41.034,4.89,122.3
25499497.204600,6682476.051090,2.87,725,2707,6.776,41.040,4.89,122.3
25499597.204600,6682476.051090,2.87,725,2707,6.774,41.046,4.89,122.3
25499697.204600,6682476.051090,2.87,725,2707,6.771,41.052,4.89,122.2
25499797.204600,6682476.051090,2.87,725,2707,6.769,41.057,4.89,122.2
25499897.204600,6682476.051090,2.87,725,2707,6.767,41.063,4.89,122.2
25499997.204600,6682476.051090,2.87,725,2707,6.766,41.069,4.89,122.2
25500097.204600,6682476.051090,2.87,725,2707,6.765,41.075,4.89,122.2
25500197.204600,6682476.051090,2.87,725,2707,6.764,41.080,4.89,122.2
25500297.204600,6682476.051090,3.20,721,2640,6.763,41.086,4.96,124.0
25500397.204600,6682476.051090,3.20,721,2640,6.763,41.092,4.96,124.0
25500497.204600,6682476.051090,3.20,721,2640,6.763,41.098,4.96,124.0
25500597.204600,6682476.051090,2.87,725,2707,6.763,41.104,4.89,122.2
25500697.204600,6682476.051090,2.87,725,2707,6.763,41.110,4.89,122.2
25500797.204600,6682476.051090,2.87,725,2707,6.763,41.117,4.89,122.2
25500897.204600,6682476.051090,2.87,725,2707,6.764,41.123,4.89,122.2
25500997.204600,6682476.051090,2.87,725,2707,6.765,41.129,4.89,122.2
25501097.204600,6682476.051090,2.87,725,2707,6.766,41.135,4.89,122.2
25501197.204600,6682476.051090,2.87,725,2707,6.767,41.141,4.89,122.2
25501297.204600,6682476.051090,2.87,725,2707,6.768,41.147,4.89,122.2
25501397.204600,6682476.051090,2.87,725,2707,6.769,41.154,4.89,122.3
25501497.204600,6682476.051090,2.87,725,2707,6.770,41.160,4.89,122.3
25501597.204600,6682476.051090,3.10,723,2794,6.771,41.166,5.10,127.5
25501697.204600,6682476.051090,3.10,723,2794,6.771,41.172,5.10,127.5
25501797.204600,6682476.051090,2.87,725,2707,6.771,41.178,4.89,122.3
25501897.204600,6682476.051090,2.87,725,2707,6.770,41.184,4.89,122.3
25501997.204600,6682476.051090,2.87,725,2707,6.768,41.190,4.89,122.3
25502097.204600,6682476.051090,2.87,725,2707,6.765,41.196,4.89,122.2
25502197.204600,6682476.051090,2.87,725,2707,6.763,41.203,4.89,122.2
25502297.204600,6682476.051090,2.87,725,2707,6.760,41.209,4.89,122.2
25502397.204600,6682476.051090,2.87,725,2707,6.757,41.215,4.89,122.1
25502497.204600,6682476.051090,2.87,725,2707,6.754,41.222,4.88,122.1
25502597.204600,6682476.051090,3.20,721,2640,6.750,41.228,4.95,123.8
25502697.204600,6682476.051090,2.87,725,2707,6.746,41.234,4.88,122.0
25502797.204600,6682476.051090,2.87,725,2707,6.741,41.241,4.88,121.9
25502897.204600,6682476.051090,2.87,725,2707,6.736,41.247,4.88,121.9
25502997.204600,6682476.051090,2.87,725,2707,6.730,41.254,4.87,121.8
25503097.204600,6682476.051090,2.87,725,2707,6.723,41.260,4.87,121.7
25503197.204600,6682476.051090,2.87,725,2707,6.717,41.267,4.87,121.6
25503297.204600,6682476.051090,3.17,731,2675,6.711,41.273,5.00,124.9
25503397.204600,6682476.051090,3.17,731,2675,6.704,41.280,4.99,124.8
25503497.204600,6682476.051090,3.17,731,2675,6.699,41.286,4.99,124.7
25503597.204600,6682476.051090,3.17,731,2675,6.693,41.292,4.98,124.6
25503697.204600,6682476.051090,3.17,731,2675,6.688,41.299,4.98,124.5
25503797.204600,6682476.051090,3.17,731,2675,6.684,41.305,4.98,124.4
25503897.204600,6682476.051090,3.17,731,2675,6.680,41.312,4.98,124.4
25503997.204600,6682476.051090,3.17,731,2675,6.676,41.318,4.97,124.3
25504097.204600,6682476.051090,2.87,725,2707,6.673,41.324,4.84,121.1
25504197.204600,6682476.051090,2.87,725,2707,6.671,41.331,4.84,121.1
25504297.204600,6682476.051090,2.87,725,2707,6.669,41.337,4.84,121.1
25504397.204600,6682476.051090,2.87,725,2707,6.667,41.343,4.84,121.1
25504497.204600,6682476.051090,2.87,725,2707,6.666,41.350,4.84,121.0
25504597.204600,6682476.051090,2.87,725,2707,6.665,41.356,4.84,121.0
25508697.204600,6682476.051090,3.20,721,2640,6.782,41.595,4.98,124.6
25508797.204600,6682476.051090,3.20,721,2640,6.784,41.600,4.99,124.6
25508897.204600,6682476.051090,3.20,721,2640,6.786,41.605,4.99,124.7
25508997.204600,6682476.051090,3.20,721,2640,6.787,41.611,4.99,124.7
25509097.204600,6682476.051090,3.20,721,2640,6.789,41.616,4.99,124.7
25509197.204600,6682476.051090,3.20,721,2640,6.792,41.622,4.99,124.8
25509297.204600,6682476.051090,3.20,721,2640,6.795,41.627,4.99,124.8
25509397.204600,6682476.051090,3.20,721,2640,6.798,41.632,5.00,124.9
25509497.204600,6682476.051090,3.20,721,2640,6.801,41.638,5.00,125.0
25509597.204600,6682476.051090,3.20,721,2640,6.806,41.643,5.00,125.1
25509697.204600,6682476.051090,3.20,721,2640,6.810,41.649,5.01,125.1
25509797.204600,6682476.051090,3.20,721,2640,6.813,41.654,5.01,125.2
25509897.204600,6682476.051090,3.20,721,2640,6.816,41.660,5.01,125.2
25509997.204600,6682476.051090,3.20,721,2640,6.819,41.665,5.01,125.3
25510097.204600,6682476.051090,3.20,721,2640,6.822,41.670,5.01,125.4
25510197.204600,6682476.051090,3.20,721,2640,6.824,41.676,5.02,125.4
25510297.204600,6682476.051090,3.20,721,2640,6.828,41.681,5.02,125.5
25510397.204600,6682476.051090,3.20,721,2640,6.831,41.687,5.02,125.5
25510497.204600,6682476.051090,3.20,721,2640,6.834,41.693,5.02,125.6
25510597.204600,6682476.051090,3.20,721,2640,6.838,41.698,5.03,125.7
25510697.204600,6682476.051090,3.20,721,2640,6.841,41.703,5.03,125.7
25510797.204600,6682476.051090,3.20,721,2640,6.843,41.709,5.03,125.8
25510897.204600,6682476.051090,3.20,721,2640,6.843,41.714,5.03,125.8
25510997.204600,6682476.051090,3.20,721,2640,6.843,41.720,5.03,125.8
25511097.204600,6682476.051090,3.20,721,2640,6.843,41.725,5.03,125.8
25511197.204600,6682476.051090,3.20,721,2640,6.843,41.731,5.03,125.8
25511297.204600,6682476.051090,3.20,721,2640,6.842,41.736,5.03,125.7
25511397.204600,6682476.051090,3.20,721,2640,6.842,41.742,5.03,125.7
25511497.204600,6682476.051090,3.20,721,2640,6.842,41.748,5.03,125.8
25511597.204600,6682476.051090,3.20,721,2640,6.842,41.753,5.03,125.8
25511697.204600,6682476.051090,3.20,721,2640,6.842,41.758,5.03,125.8
25511797.204600,6682476.051090,3.20,721,2640,6.841,41.764,5.03,125.7
25511897.204600,6682476.051090,3.20,721,2640,6.839,41.769,5.03,125.7
25511997.204600,6682476.051090,3.20,721,2640,6.837,41.775,5.03,125.7
25512097.204600,6682476.051090,3.20,721,2640,6.835,41.780,5.03,125.6
25512197.204600,6682476.051090,3.20,721,2640,6.834,41.786,5.02,125.6
25512297.204600,6682476.051090,3.20,721,2640,6.832,41.792,5.02,125.6
25512397.204600,6682476.051090,3.20,721,2640,6.831,41.797,5.02,125.6
25512497.204600,6682476.051090,3.10,723,2794,6.829,41.803,5.14,128.6
25512597.204600,6682476.051090,3.10,723,2794,6.828,41.808,5.14,128.6
25512697.204600,6682476.051090,3.10,723,2794,6.827,41.814,5.14,128.6
25512797.204600,6682476.051090,3.10,723,2794,6.826,41.819,5.14,128.6
25512897.204600,6682476.051090,3.10,723,2794,6.824,41.825,5.14,128.6
25512997.204600,6682476.051090,3.10,723,2794,6.822,41.830,5.14,128.5
25513097.204600,6682476.051090,3.10,723,2794,6.821,41.836,5.14,128.5
25490897.204600,6682576.051090,2.87,725,2707,6.661,40.692,4.83,120.7
25490997.204600,6682576.051090,2.87,725,2707,6.664,40.694,4.83,120.7
25491097.204600,6682576.051090,2.87,725,2707,6.668,40.696,4.83,120.8
25491197.204600,6682576.051090,2.87,725,2707,6.671,40.698,4.83,120.8
25491297.204600,6682576.051090,2.87,725,2707,6.675,40.700,4.83,120.9
25491397.204600,6682576.051090,2.87,725,2707,6.679,40.701,4.84,120.9
25491497.204600,6682576.051090,2.87,725,2707,6.682,40.703,4.84,121.0
25491597.204600,6682576.051090,2.87,725,2707,6.686,40.705,4.84,121.0
25493097.204600,6682576.051090,3.20,721,2640,6.700,40.744,4.90,122.5
25493197.204600,6682576.051090,2.66,731,2906,6.699,40.747,4.97,124.3
25493297.204600,6682576.051090,2.66,731,2906,6.697,40.750,4.97,124.3
25493397.204600,6682576.051090,2.87,725,2707,6.696,40.754,4.85,121.2
25493497.204600,6682576.051090,2.87,725,2707,6.695,40.757,4.85,121.1
25493597.204600,6682576.051090,2.87,725,2707,6.694,40.760,4.85,121.1
25493697.204600,6682576.051090,2.87,725,2707,6.693,40.764,4.84,121.1
25493797.204600,6682576.051090,2.87,725,2707,6.692,40.767,4.84,121.1
25493897.204600,6682576.051090,2.87,725,2707,6.692,40.770,4.84,121.1
25493997.204600,6682576.051090,2.87,725,2707,6.693,40.774,4.85,121.1
25494097.204600,6682576.051090,2.87,725,2707,6.694,40.777,4.85,121.1
25494197.204600,6682576.051090,2.87,725,2707,6.695,40.780,4.85,121.2
25494297.204600,6682576.051090,2.87,725,2707,6.696,40.784,4.85,121.2
25494397.204600,6682576.051090,2.87,725,2707,6.697,40.788,4.85,121.2
25494497.204600,6682576.051090,2.87,725,2707,6.698,40.792,4.85,121.2
25494597.204600,6682576.051090,2.87,725,2707,6.700,40.797,4.85,121.2
25494697.204600,6682576.051090,2.87,725,2707,6.701,40.801,4.85,121.2
25494797.204600,6682576.051090,2.87,725,2707,6.703,40.806,4.85,121.3
25494897.204600,6682576.051090,2.87,725,2707,6.705,40.810,4.85,121.3
25494997.204600,6682576.051090,2.87,725,2707,6.708,40.815,4.85,121.3
25495097.204600,6682576.051090,2.87,725,2707,6.710,40.819,4.85,121.4
25495197.204600,6682576.051090,2.87,725,2707,6.713,40.823,4.86,121.4
25495297.204600,6682576.051090,2.87,725,2707,6.716,40.828,4.86,121.4
25495397.204600,6682576.051090,2.87,725,2707,6.719,40.832,4.86,121.5
25495497.204600,6682576.051090,2.87,725,2707,6.722,40.837,4.86,121.5
25495597.204600,6682576.051090,2.87,725,2707,6.725,40.841,4.86,121.6
25495697.204600,6682576.051090,2.87,725,2707,6.727,40.845,4.86,121.6
25495797.204600,6682576.051090,2.87,725,2707,6.730,40.850,4.87,121.6
25495897.204600,6682576.051090,2.87,725,2707,6.733,40.854,4.87,121.7
25495997.204600,6682576.051090,2.87,725,2707,6.736,40.859,4.87,121.7
25496097.204600,6682576.051090,2.87,725,2707,6.738,40.863,4.87,121.7
25496197.204600,6682576.051090,2.87,725,2707,6.741,40.867,4.87,121.8
25496297.204600,6682576.051090,2.87,725,2707,6.743,40.872,4.87,121.8
25496397.204600,6682576.051090,2.87,725,2707,6.746,40.877,4.87,121.9
25496497.204600,6682576.051090,2.87,725,2707,6.749,40.883,4.88,121.9
25496597.204600,6682576.051090,2.87,725,2707,6.751,40.888,4.88,121.9
25496697.204600,6682576.051090,2.87,725,2707,6.754,40.893,4.88,122.0
25496797.204600,6682576.051090,2.87,725,2707,6.756,40.898,4.88,122.0
25496897.204600,6682576.051090,2.87,725,2707,6.759,40.903,4.88,122.0
25496997.204600,6682576.051090,2.87,725,2707,6.762,40.908,4.88,122.1
25497097.204600,6682576.051090,2.66,731,2906,6.764,40.914,5.02,125.5
25497197.204600,6682576.051090,2.66,731,2906,6.767,40.919,5.02,125.6
25497297.204600,6682576.051090,2.66,731,2906,6.770,40.924,5.02,125.6
25497397.204600,6682576.051090,2.87,725,2707,6.772,40.929,4.89,122.2
25497497.204600,6682576.051090,2.66,731,2906,6.775,40.934,5.03,125.7
25497597.204600,6682576.051090,2.87,725,2707,6.777,40.940,4.89,122.3
25497697.204600,6682576.051090,2.87,725,2707,6.780,40.945,4.89,122.3
25497797.204600,6682576.051090,2.87,725,2707,6.782,40.950,4.89,122.3
25497897.204600,6682576.051090,2.87,725,2707,6.784,40.955,4.89,122.4
25497997.204600,6682576.051090,2.87,725,2707,6.786,40.960,4.90,122.4
25498097.204600,6682576.051090,2.87,725,2707,6.788,40.966,4.90,122.4
25498197.204600,6682576.051090,3.20,721,2640,6.790,40.971,4.98,124.5
25498297.204600,6682576.051090,3.20,721,2640,6.791,40.976,4.98,124.5
25498397.204600,6682576.051090,3.20,721,2640,6.792,40.982,4.98,124.5
25498497.204600,6682576.051090,3.20,721,2640,6.793,40.988,4.98,124.5
25498597.204600,6682576.051090,3.20,721,2640,6.793,40.994,4.98,124.5
25498697.204600,6682576.051090,3.20,721,2640,6.793,40.999,4.98,124.5
25498797.204600,6682576.051090,2.87,725,2707,6.792,41.005,4.90,122.5
25498897.204600,6682576.051090,2.87,725,2707,6.791,41.011,4.90,122.5
25498997.204600,6682576.051090,2.87,725,2707,6.789,41.016,4.90,122.5
25499097.204600,6682576.051090,2.87,725,2707,6.787,41.022,4.90,122.4
25499197.204600,6682576.051090,2.87,725,2707,6.785,41.028,4.90,122.4
25499297.204600,6682576.051090,2.87,725,2707,6.782,41.034,4.90,122.4
25499397.204600,6682576.051090,2.87,725,2707,6.779,41.039,4.89,122.3
25499497.204600,6682576.051090,2.87,725,2707,6.776,41.045,4.89,122.3
25499597.204600,6682576.051090,2.87,725,2707,6.773,41.051,4.89,122.3
25499697.204600,6682576.051090,2.87,725,2707,6.771,41.057,4.89,122.2
25499797.204600,6682576.051090,2.87,725,2707,6.769,41.063,4.89,122.2
25499897.204600,6682576.051090,2.87,725,2707,6.767,41.068,4.89,122.2
25499997.204600,6682576.051090,2.87,725,2707,6.765,41.074,4.89,122.2
25500097.204600,6682576.051090,2.87,725,2707,6.764,41.080,4.89,122.2
25500197.204600,6682576.051090,2.87,725,2707,6.763,41.085,4.89,122.2
25500297.204600,6682576.051090,2.87,725,2707,6.762,41.091,4.89,122.1
25500397.204600,6682576.051090,2.87,725,2707,6.762,41.097,4.89,122.1
25500497.204600,6682576.051090,2.87,725,2707,6.761,41.103,4.89,122.1
25500597.204600,6682576.051090,2.87,725,2707,6.761,41.110,4.89,122.1
25500697.204600,6682576.051090,3.20,721,2640,6.761,41.116,4.96,124.0
25500797.204600,6682576.051090,2.87,725,2707,6.762,41.122,4.89,122.2
25500897.204600,6682576.051090,2.87,725,2707,6.762,41.128,4.89,122.2
25500997.204600,6682576.051090,2.87,725,2707,6.763,41.134,4.89,122.2
25501097.204600,6682576.051090,2.87,725,2707,6.764,41.141,4.89,122.2
25501197.204600,6682576.051090,2.87,725,2707,6.765,41.147,4.89,122.2
25501297.204600,6682576.051090,2.87,725,2707,6.766,41.153,4.89,122.2
25501397.204600,6682576.051090,2.87,725,2707,6.767,41.159,4.89,122.2
25501497.204600,6682576.051090,2.87,725,2707,6.768,41.165,4.89,122.2
25501597.204600,6682576.051090,2.87,725,2707,6.768,41.171,4.89,122.3
25501697.204600,6682576.051090,3.10,723,2794,6.769,41.177,5.10,127.4
25501797.204600,6682576.051090,3.10,723,2794,6.768,41.183,5.10,127.4
25501897.204600,6682576.051090,2.87,725,2707,6.767,41.189,4.89,122.2
25501997.204600,6682576.051090,2.87,725,2707,6.766,41.195,4.89,122.2
25502097.204600,6682576.051090,2.87,725,2707,6.764,41.202,4.89,122.2
25502197.204600,6682576.051090,2.87,725,2707,6.761,41.208,4.89,122.2
25502297.204600,6682576.051090,2.87,725,2707,6.759,41.214,4.89,122.2
25502397.204600,6682576.051090,2.87,725,2707,6.756,41.220,4.88,122.1
25502497.204600,6682576.051090,2.87,725,2707,6.753,41.227,4.88,122.1
25502597.204600,6682576.051090,2.87,725,2707,6.749,41.233,4.88,122.0
25502697.204600,6682576.051090,3.20,721,2640,6.745,41.240,4.95,123.7
25502797.204600,6682576.051090,2.87,725,2707,6.740,41.246,4.88,121.9
25502897.204600,6682576.051090,2.87,725,2707,6.734,41.253,4.87,121.9
25502997.204600,6682576.051090,2.87,725,2707,6.729,41.259,4.87,121.8
25503097.204600,6682576.051090,2.87,725,2707,6.722,41.266,4.87,121.7
25503197.204600,6682576.051090,2.87,725,2707,6.716,41.272,4.87,121.6
25503297.204600,6682576.051090,2.87,725,2707,6.710,41.278,4.86,121.6
25503397.204600,6682576.051090,2.87,725,2707,6.704,41.285,4.86,121.5
25503497.204600,6682576.051090,3.17,731,2675,6.698,41.291,4.99,124.7
25503597.204600,6682576.051090,3.17,731,2675,6.693,41.298,4.98,124.6
25503697.204600,6682576.051090,3.17,731,2675,6.688,41.304,4.98,124.5
25503797.204600,6682576.051090,3.17,731,2675,6.683,41.311,4.98,124.4
25503897.204600,6682576.051090,3.17,731,2675,6.679,41.317,4.97,124.4
25503997.204600,6682576.051090,3.17,731,2675,6.676,41.324,4.97,124.3
25504097.204600,6682576.051090,3.17,731,2675,6.673,41.330,4.97,124.3
25504197.204600,6682576.051090,2.87,725,2707,6.671,41.336,4.84,121.1
25504297.204600,6682576.051090,2.87,725,2707,6.669,41.343,4.84,121.1
25504397.204600,6682576.051090,2.87,725,2707,6.667,41.349,4.84,121.1
25504497.204600,6682576.051090,2.87,725,2707,6.666,41.356,4.84,121.1
25504597.204600,6682576.051090,2.87,725,2707,6.666,41.362,4.84,121.1
25504697.204600,6682576.051090,2.87,725,2707,6.666,41.369,4.84,121.1
25508597.204600,6682576.051090,3.20,721,2640,6.772,41.597,4.98,124.4
25508697.204600,6682576.051090,3.20,721,2640,6.774,41.601,4.98,124.5
25508797.204600,6682576.051090,3.20,721,2640,6.776,41.606,4.98,124.5
25508897.204600,6682576.051090,3.20,721,2640,6.778,41.611,4.98,124.5
25508997.204600,6682576.051090,3.20,721,2640,6.779,41.617,4.98,124.6
25509097.204600,6682576.051090,3.20,721,2640,6.781,41.622,4.98,124.6
25509197.204600,6682576.051090,3.20,721,2640,6.783,41.628,4.99,124.6
25509297.204600,6682576.051090,3.20,721,2640,6.786,41.633,4.99,124.7
25509397.204600,6682576.051090,3.20,721,2640,6.790,41.639,4.99,124.8
25509497.204600,6682576.051090,3.20,721,2640,6.793,41.644,4.99,124.8
25509597.204600,6682576.051090,3.20,721,2640,6.797,41.650,5.00,124.9
25509697.204600,6682576.051090,3.20,721,2640,6.800,41.655,5.00,124.9
25509797.204600,6682576.051090,3.20,721,2640,6.804,41.661,5.00,125.0
25509897.204600,6682576.051090,3.20,721,2640,6.807,41.666,5.00,125.1
25509997.204600,6682576.051090,3.20,721,2640,6.810,41.672,5.01,125.1
25510097.204600,6682576.051090,3.20,721,2640,6.813,41.677,5.01,125.2
25510197.204600,6682576.051090,3.20,721,2640,6.816,41.683,5.01,125.3
25510297.204600,6682576.051090,3.20,721,2640,6.819,41.688,5.01,125.3
25510397.204600,6682576.051090,3.20,721,2640,6.823,41.694,5.02,125.4
25510497.204600,6682576.051090,3.20,721,2640,6.826,41.699,5.02,125.4
25510597.204600,6682576.051090,3.20,721,2640,6.830,41.705,5.02,125.5
25510697.204600,6682576.051090,3.20,721,2640,6.833,41.710,5.02,125.6
25510797.204600,6682576.051090,3.20,721,2640,6.834,41.716,5.02,125.6
25510897.204600,6682576.051090,3.20,721,2640,6.835,41.721,5.02,125.6
25510997.204600,6682576.051090,3.20,721,2640,6.835,41.727,5.02,125.6
25511097.204600,6682576.051090,3.20,721,2640,6.836,41.732,5.03,125.6
25511197.204600,6682576.051090,3.20,721,2640,6.836,41.738,5.03,125.6
25511297.204600,6682576.051090,3.20,721,2640,6.836,41.743,5.03,125.6
25511397.204600,6682576.051090,3.20,721,2640,6.836,41.749,5.03,125.6
25511497.204600,6682576.051090,3.20,721,2640,6.836,41.755,5.03,125.6
25511597.204600,6682576.051090,3.20,721,2640,6.836,41.760,5.03,125.6
25511697.204600,6682576.051090,3.20,721,2640,6.836,41.765,5.03,125.6
25511797.204600,6682576.051090,3.20,721,2640,6.835,41.771,5.03,125.6
25511897.204600,6682576.051090,3.20,721,2640,6.833,41.777,5.02,125.6
25511997.204600,6682576.051090,3.20,721,2640,6.832,41.782,5.02,125.6
25512097.204600,6682576.051090,3.20,721,2640,6.830,41.788,5.02,125.6
25512197.204600,6682576.051090,3.20,721,2640,6.828,41.793,5.02,125.5
25512297.204600,6682576.051090,3.20,721,2640,6.827,41.799,5.02,125.5
25512397.204600,6682576.051090,3.10,723,2794,6.826,41.804,5.14,128.6
25512497.204600,6682576.051090,3.10,723,2794,6.824,41.810,5.14,128.6
25512597.204600,6682576.051090,3.10,723,2794,6.823,41.815,5.14,128.5
25512697.204600,6682576.051090,3.10,723,2794,6.822,41.821,5.14,128.5
25512797.204600,6682576.051090,3.10,723,2794,6.821,41.826,5.14,128.5
25512897.204600,6682576.051090,3.10,723,2794,6.819,41.832,5.14,128.5
25512997.204600,6682576.051090,3.10,723,2794,6.817,41.838,5.14,128.5
25513097.204600,6682576.051090,3.10,723,2794,6.816,41.843,5.14,128.5
25490897.204600,6682676.051090,2.87,725,2707,6.660,40.694,4.83,120.7
25490997.204600,6682676.051090,2.87,725,2707,6.663,40.696,4.83,120.7
25491097.204600,6682676.051090,2.87,725,2707,6.666,40.698,4.83,120.7
25491197.204600,6682676.051090,2.87,725,2707,6.670,40.699,4.83,120.8
25491297.204600,6682676.051090,2.87,725,2707,6.673,40.701,4.83,120.8
25491397.204600,6682676.051090,2.87,725,2707,6.677,40.703,4.84,120.9
25493097.204600,6682676.051090,3.20,721,2640,6.698,40.747,4.90,122.5
25493197.204600,6682676.051090,3.20,721,2640,6.697,40.750,4.90,122.5
25493297.204600,6682676.051090,3.20,721,2640,6.695,40.753,4.90,122.5
25493397.204600,6682676.051090,2.66,731,2906,6.694,40.756,4.97,124.3
25493497.204600,6682676.051090,2.87,725,2707,6.692,40.760,4.84,121.1
25493597.204600,6682676.051090,2.87,725,2707,6.691,40.763,4.84,121.1
25493697.204600,6682676.051090,2.87,725,2707,6.690,40.766,4.84,121.1
25493797.204600,6682676.051090,2.87,725,2707,6.690,40.770,4.84,121.1
25493897.204600,6682676.051090,2.87,725,2707,6.690,40.773,4.84,121.1
25493997.204600,6682676.051090,2.87,725,2707,6.691,40.777,4.84,121.1
25494097.204600,6682676.051090,2.87,725,2707,6.692,40.780,4.84,121.1
25494197.204600,6682676.051090,2.87,725,2707,6.693,40.783,4.85,121.1
25494297.204600,6682676.051090,2.87,725,2707,6.694,40.787,4.85,121.1
25494397.204600,6682676.051090,2.87,725,2707,6.695,40.791,4.85,121.2
25494497.204600,6682676.051090,2.87,725,2707,6.696,40.796,4.85,121.2
25494597.204600,6682676.051090,2.87,725,2707,6.698,40.800,4.85,121.2
25494697.204600,6682676.051090,2.87,725,2707,6.700,40.805,4.85,121.2
25494797.204600,6682676.051090,2.87,725,2707,6.702,40.809,4.85,121.3
25494897.204600,6682676.051090,2.87,725,2707,6.704,40.814,4.85,121.3
25494997.204600,6682676.051090,2.87,725,2707,6.707,40.818,4.85,121.3
25495097.204600,6682676.051090,2.87,725,2707,6.710,40.823,4.85,121.4
25495197.204600,6682676.051090,2.87,725,2707,6.713,40.827,4.86,121.4
25495297.204600,6682676.051090,2.87,725,2707,6.716,40.832,4.86,121.4
25495397.204600,6682676.051090,2.87,725,2707,6.719,40.836,4.86,121.5
25495497.204600,6682676.051090,2.87,725,2707,6.722,40.841,4.86,121.5
